date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,state,county_fips,county_name,timezone,proposal_excluded_az_county
2021-11-04,10.7,2.2,19.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-05,12.6,4.3,21.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-06,14.4,6.2,24.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-07,14.3,5.2,23.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-08,14.2,6.8,22.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-09,12.4,4.5,19.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-10,10.4,5.6,15.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-11,9.0,3.5,14.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-12,9.3,2.9,15.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-13,9.3,2.0,17.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-14,9.8,1.4,18.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-15,11.0,2.5,20.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-16,11.8,3.2,19.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-17,9.3,2.4,15.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-18,8.1,0.8,16.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-19,10.0,1.8,19.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-20,10.1,2.7,18.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-21,8.4,4.0,13.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-22,6.5,-1.2,13.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-23,9.5,3.8,17.6,0.8,AZ,04001,APACHE,America/Phoenix,True
2021-11-24,7.6,2.7,11.1,0.1,AZ,04001,APACHE,America/Phoenix,True
2021-11-25,3.6,-2.2,11.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-26,3.1,-2.5,9.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-27,3.5,-1.4,9.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-28,4.9,-1.8,12.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-29,5.9,-0.6,13.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-11-30,6.0,0.4,13.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-01,5.6,-2.0,13.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-02,7.4,0.3,16.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-03,8.5,0.9,16.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-04,8.2,1.6,15.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-05,6.9,0.1,13.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-06,8.1,0.6,16.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-07,7.9,3.5,10.6,0.2,AZ,04001,APACHE,America/Phoenix,True
2021-12-08,6.6,0.9,14.1,0.1,AZ,04001,APACHE,America/Phoenix,True
2021-12-09,7.9,1.6,13.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-10,3.8,-2.0,7.3,4.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-11,-0.7,-6.2,5.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-12,3.7,-3.2,12.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-13,7.0,-0.6,15.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-14,9.3,4.3,13.5,2.3,AZ,04001,APACHE,America/Phoenix,True
2021-12-15,3.8,-2.3,10.1,2.2,AZ,04001,APACHE,America/Phoenix,True
2021-12-16,2.2,-5.2,11.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-17,0.1,-3.3,4.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-18,-2.5,-6.9,3.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-19,-1.4,-8.4,6.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-20,1.6,-4.8,9.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-21,3.8,-2.3,9.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-22,6.5,-1.2,14.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-23,9.6,4.1,16.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-24,6.9,4.8,9.4,14.4,AZ,04001,APACHE,America/Phoenix,True
2021-12-25,7.5,5.8,10.5,0.4,AZ,04001,APACHE,America/Phoenix,True
2021-12-26,6.5,2.0,9.3,0.3,AZ,04001,APACHE,America/Phoenix,True
2021-12-27,3.3,-0.2,8.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-28,1.7,-0.2,4.2,1.2,AZ,04001,APACHE,America/Phoenix,True
2021-12-29,2.0,0.3,4.9,0.2,AZ,04001,APACHE,America/Phoenix,True
2021-12-30,1.4,-2.7,6.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2021-12-31,2.9,-0.9,7.4,5.4,AZ,04001,APACHE,America/Phoenix,True
2022-01-01,-2.6,-8.1,3.2,6.5,AZ,04001,APACHE,America/Phoenix,True
2022-01-02,-7.2,-13.1,-1.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-03,-4.8,-11.6,1.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-04,1.0,-5.5,8.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-05,1.7,-4.2,8.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-06,2.9,-1.9,9.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-07,4.4,-2.0,13.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-08,4.6,0.2,10.4,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-01-09,1.5,-3.2,7.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-10,1.4,-3.6,8.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-11,-0.4,-6.1,5.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-12,0.2,-5.1,7.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-13,2.8,-2.7,8.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-14,5.1,-1.2,9.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-15,0.0,-4.2,5.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-16,0.9,-4.8,8.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-17,3.1,-3.3,10.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-18,4.1,0.9,9.9,3.7,AZ,04001,APACHE,America/Phoenix,True
2022-01-19,3.2,-0.6,6.8,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-01-20,0.7,-3.0,6.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-21,1.9,-4.7,9.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-22,2.4,-3.2,9.6,0.5,AZ,04001,APACHE,America/Phoenix,True
2022-01-23,2.4,-1.9,8.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-24,2.4,-2.6,8.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-25,3.9,-0.8,11.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-26,-0.0,-3.8,4.2,0.6,AZ,04001,APACHE,America/Phoenix,True
2022-01-27,-0.6,-5.6,4.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-28,0.3,-5.2,8.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-29,0.3,-6.9,7.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-01-30,2.0,-1.4,7.3,0.2,AZ,04001,APACHE,America/Phoenix,True
2022-01-31,4.2,-2.5,10.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-01,5.3,0.0,10.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-02,-0.7,-5.9,1.7,2.2,AZ,04001,APACHE,America/Phoenix,True
2022-02-03,-5.6,-10.5,-1.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-04,-4.2,-11.9,3.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-05,-2.7,-10.2,5.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-06,-0.5,-6.9,7.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-07,0.7,-6.8,7.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-08,2.5,-4.3,10.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-09,3.3,-3.5,10.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-10,5.0,-2.3,11.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-11,6.4,-1.2,13.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-12,5.3,-0.6,11.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-13,5.2,-3.6,14.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-14,7.2,-2.6,17.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-15,8.4,1.3,15.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-16,4.2,-0.6,9.9,3.1,AZ,04001,APACHE,America/Phoenix,True
2022-02-17,0.7,-3.1,7.2,1.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-18,1.2,-6.8,8.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-19,4.0,-4.3,12.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-20,6.9,-1.4,16.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-21,5.5,1.9,11.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-22,4.9,-1.0,10.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-23,3.1,-3.0,8.4,9.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-24,-2.6,-7.2,2.3,2.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-25,-0.2,-8.6,7.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-26,-1.0,-6.1,5.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-27,0.6,-8.6,10.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-02-28,3.7,-2.0,11.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-01,4.8,-2.2,13.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-02,7.4,-1.0,18.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-03,11.1,1.9,21.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-04,8.5,2.4,14.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-05,5.2,-0.5,11.2,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-03-06,2.1,-2.2,6.4,0.6,AZ,04001,APACHE,America/Phoenix,True
2022-03-07,0.7,-4.2,6.6,1.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-08,-0.7,-6.9,4.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-09,3.3,-4.7,11.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-10,4.6,-0.6,10.7,3.1,AZ,04001,APACHE,America/Phoenix,True
2022-03-11,-0.6,-6.3,4.0,0.5,AZ,04001,APACHE,America/Phoenix,True
2022-03-12,2.9,-5.6,11.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-13,6.8,-2.0,15.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-14,6.6,-0.1,12.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-15,9.5,-1.1,20.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-16,11.0,3.6,18.5,0.9,AZ,04001,APACHE,America/Phoenix,True
2022-03-17,5.7,0.7,11.4,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-03-18,7.0,-2.0,15.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-19,9.5,-1.2,19.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-20,9.5,4.2,18.6,0.4,AZ,04001,APACHE,America/Phoenix,True
2022-03-21,5.0,0.8,11.8,2.3,AZ,04001,APACHE,America/Phoenix,True
2022-03-22,5.5,-0.9,11.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-23,5.2,-3.3,13.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-24,10.1,1.1,18.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-25,13.6,3.0,22.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-26,16.1,5.0,25.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-27,16.5,7.2,25.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-03-28,12.7,6.8,21.1,0.3,AZ,04001,APACHE,America/Phoenix,True
2022-03-29,7.4,3.8,10.9,7.5,AZ,04001,APACHE,America/Phoenix,True
2022-03-30,7.7,3.5,12.8,0.9,AZ,04001,APACHE,America/Phoenix,True
2022-03-31,9.8,3.5,15.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-01,10.4,2.2,17.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-02,13.3,3.5,22.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-03,13.4,4.1,21.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-04,13.0,5.9,19.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-05,17.2,10.0,25.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-06,12.1,6.5,18.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-07,11.0,1.5,19.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-08,13.3,2.7,21.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-09,16.2,7.4,24.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-10,16.0,11.9,21.5,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-04-11,14.3,7.5,20.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-12,10.1,3.6,14.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-13,6.3,-2.8,14.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-14,11.0,-0.5,20.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-15,14.7,5.3,22.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-16,15.1,4.9,23.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-17,15.4,5.1,24.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-18,18.3,6.6,28.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-19,19.8,14.8,25.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-20,18.5,12.4,24.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-21,17.7,7.4,26.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-22,14.1,7.6,20.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-23,9.4,3.0,15.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-24,9.8,1.8,16.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-25,12.5,2.9,21.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-26,18.2,8.2,26.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-27,19.0,13.4,24.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-28,16.0,6.2,24.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-29,15.7,7.7,22.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-04-30,16.3,6.0,24.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-01,17.7,8.1,24.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-02,16.9,9.1,25.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-03,17.2,8.4,24.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-04,13.1,6.7,18.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-05,15.6,5.2,24.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-06,20.4,9.9,29.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-07,21.6,14.3,28.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-08,19.3,11.9,25.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-09,17.5,9.8,24.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-10,18.4,7.8,27.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-11,19.4,12.4,27.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-12,14.5,5.3,22.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-13,17.1,5.7,25.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-14,20.3,8.1,29.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-15,23.6,11.5,33.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-16,23.1,14.6,30.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-17,22.0,12.7,29.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-18,21.6,11.5,28.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-19,22.5,15.0,30.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-20,20.5,14.9,26.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-21,19.4,12.0,26.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-22,19.7,11.3,27.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-23,18.6,11.6,26.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-24,16.6,10.6,22.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-25,18.7,8.6,25.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-26,23.0,11.9,30.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-27,23.8,14.4,32.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-28,22.5,14.3,29.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-29,19.6,13.9,25.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-30,18.7,13.1,25.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-05-31,19.6,10.2,28.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-01,20.9,10.7,30.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-02,22.5,11.9,30.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-03,22.5,12.2,30.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-04,22.3,13.4,29.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-05,22.9,13.9,31.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-06,24.8,16.9,32.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-07,26.0,17.3,33.7,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-08,26.9,17.9,33.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-09,27.0,19.8,34.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-10,28.1,18.7,34.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-11,27.3,20.5,32.7,0.7,AZ,04001,APACHE,America/Phoenix,True
2022-06-12,27.3,20.5,33.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-13,25.7,18.5,31.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-14,24.2,15.6,31.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-15,24.3,14.8,32.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-16,27.4,15.4,35.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-17,26.0,21.5,30.1,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-06-18,21.7,17.5,26.0,13.5,AZ,04001,APACHE,America/Phoenix,True
2022-06-19,20.9,15.4,25.7,0.9,AZ,04001,APACHE,America/Phoenix,True
2022-06-20,21.8,14.2,28.8,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-06-21,22.1,15.0,29.2,0.2,AZ,04001,APACHE,America/Phoenix,True
2022-06-22,21.4,16.3,26.4,0.8,AZ,04001,APACHE,America/Phoenix,True
2022-06-23,22.3,15.9,29.6,0.3,AZ,04001,APACHE,America/Phoenix,True
2022-06-24,23.2,16.1,29.7,0.6,AZ,04001,APACHE,America/Phoenix,True
2022-06-25,22.5,17.0,28.5,0.6,AZ,04001,APACHE,America/Phoenix,True
2022-06-26,19.7,14.6,24.2,3.6,AZ,04001,APACHE,America/Phoenix,True
2022-06-27,18.6,15.4,24.0,10.6,AZ,04001,APACHE,America/Phoenix,True
2022-06-28,20.3,13.5,26.7,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-06-29,22.2,13.8,28.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-06-30,22.3,15.7,28.5,1.8,AZ,04001,APACHE,America/Phoenix,True
2022-07-01,23.5,16.9,29.6,0.2,AZ,04001,APACHE,America/Phoenix,True
2022-07-02,23.5,17.1,29.3,0.7,AZ,04001,APACHE,America/Phoenix,True
2022-07-03,22.3,18.0,27.4,6.5,AZ,04001,APACHE,America/Phoenix,True
2022-07-04,21.2,16.0,27.0,6.4,AZ,04001,APACHE,America/Phoenix,True
2022-07-05,20.6,15.5,25.1,7.3,AZ,04001,APACHE,America/Phoenix,True
2022-07-06,22.5,14.8,30.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-07-07,23.4,13.6,30.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-07-08,26.3,16.2,34.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-07-09,25.7,18.5,33.0,1.2,AZ,04001,APACHE,America/Phoenix,True
2022-07-10,25.2,16.5,32.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-07-11,26.0,18.9,33.7,0.8,AZ,04001,APACHE,America/Phoenix,True
2022-07-12,24.8,19.9,29.1,1.4,AZ,04001,APACHE,America/Phoenix,True
2022-07-13,25.0,18.1,31.2,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-07-14,25.5,18.2,31.1,0.4,AZ,04001,APACHE,America/Phoenix,True
2022-07-15,26.1,18.2,33.9,0.2,AZ,04001,APACHE,America/Phoenix,True
2022-07-16,26.9,18.2,34.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-07-17,27.0,20.0,35.4,1.4,AZ,04001,APACHE,America/Phoenix,True
2022-07-18,27.5,18.4,34.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-07-19,28.4,21.0,35.6,1.0,AZ,04001,APACHE,America/Phoenix,True
2022-07-20,29.2,22.2,35.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-07-21,28.9,21.7,35.8,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-07-22,29.6,22.2,35.7,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-07-23,26.9,22.1,30.2,1.1,AZ,04001,APACHE,America/Phoenix,True
2022-07-24,24.6,18.1,31.7,2.2,AZ,04001,APACHE,America/Phoenix,True
2022-07-25,22.6,17.1,27.1,0.6,AZ,04001,APACHE,America/Phoenix,True
2022-07-26,21.5,16.5,27.4,8.0,AZ,04001,APACHE,America/Phoenix,True
2022-07-27,21.0,16.9,27.1,10.2,AZ,04001,APACHE,America/Phoenix,True
2022-07-28,20.1,15.2,24.8,10.7,AZ,04001,APACHE,America/Phoenix,True
2022-07-29,20.4,16.4,24.3,0.2,AZ,04001,APACHE,America/Phoenix,True
2022-07-30,21.5,15.9,27.5,0.5,AZ,04001,APACHE,America/Phoenix,True
2022-07-31,21.8,16.4,27.9,1.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-01,23.1,15.9,29.9,0.6,AZ,04001,APACHE,America/Phoenix,True
2022-08-02,24.0,17.0,30.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-03,25.7,18.0,33.0,0.2,AZ,04001,APACHE,America/Phoenix,True
2022-08-04,26.0,19.6,33.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-05,25.0,17.6,32.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-06,23.9,18.1,30.1,1.3,AZ,04001,APACHE,America/Phoenix,True
2022-08-07,23.9,18.5,30.6,0.2,AZ,04001,APACHE,America/Phoenix,True
2022-08-08,22.6,16.7,30.8,3.6,AZ,04001,APACHE,America/Phoenix,True
2022-08-09,22.8,16.2,30.1,1.2,AZ,04001,APACHE,America/Phoenix,True
2022-08-10,22.7,17.0,29.8,5.3,AZ,04001,APACHE,America/Phoenix,True
2022-08-11,21.7,15.6,29.0,1.8,AZ,04001,APACHE,America/Phoenix,True
2022-08-12,22.0,16.5,27.5,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-08-13,22.4,16.9,27.5,0.4,AZ,04001,APACHE,America/Phoenix,True
2022-08-14,20.9,16.7,26.6,7.4,AZ,04001,APACHE,America/Phoenix,True
2022-08-15,20.9,15.8,26.8,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-08-16,21.1,15.2,27.1,1.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-17,22.4,15.5,29.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-18,22.2,16.1,29.4,5.3,AZ,04001,APACHE,America/Phoenix,True
2022-08-19,19.4,16.6,26.2,20.4,AZ,04001,APACHE,America/Phoenix,True
2022-08-20,18.7,16.5,22.0,20.1,AZ,04001,APACHE,America/Phoenix,True
2022-08-21,19.8,14.6,24.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-22,20.5,14.9,26.2,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-23,20.6,13.9,26.4,0.1,AZ,04001,APACHE,America/Phoenix,True
2022-08-24,21.2,14.6,27.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-25,21.0,16.5,26.2,1.1,AZ,04001,APACHE,America/Phoenix,True
2022-08-26,21.8,16.5,27.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-27,21.8,15.2,27.7,0.2,AZ,04001,APACHE,America/Phoenix,True
2022-08-28,22.5,15.4,28.3,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-29,23.4,14.9,30.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-30,23.9,16.1,30.9,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-08-31,23.7,16.2,31.4,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-09-01,24.3,16.4,32.0,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-09-02,24.9,16.3,32.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-09-03,24.8,16.5,32.1,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-09-04,24.1,15.9,31.5,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-09-05,25.0,14.9,33.6,0.0,AZ,04001,APACHE,America/Phoenix,True
2022-09-06,25.4,16.0,33.7,0.0,AZ,04001,APACHE,America/Phoenix,True
